公告id	股东全称	股东简称	变动截止日期	变动价格	变动数量	变动后持股数	变动后持股比例
16271054	贝因美集团有限公司	贝因美集团	2017-06-09	13.70	10225296	348308790	0.3406
16277767	孟广宝		2017-06-12	1400000	1000000	16653000	0.0035
16289882	张培峰		2017-06-15		3990860	8800634	0.05
1629795	中粮集团有限公司	中粮集团	2015-04-30		24090091	1074441809	0.5236
16360466	启东市华虹电子有限公司	华虹电子	2017-07-07	5151400	670000		
16360466	启东市华虹电子有限公司	华虹电子	2017-05-31	50423163	7172697		
16372545	尹春芬		2017-07-12	21.14	2208427	4168427	0.0046
16420169	冯正功		2017-07-27	16.209	441300	19458676	0.0707
1646673	中国标准工业集团有限公司	标准集团	2015-05-21		4222700	159910252	0.4622
1646673	中国标准工业集团有限公司	标准集团	2015-03-20		17182778	145824652	0.4214
164706	北京有色金属研究总院	有研总院	2012-08-31	16	80000	86393540	0.3972
1648924	广州佳都集团有限公司	佳都集团	2014-06-13		2000000	71310037	0.1427
1651900	上海仪电电子(集团)有限公司	仪电电子	2015-05-27	23.55	39324437	95210000	0.0742
165596	南通新有斐大酒店有限公司	新有斐大酒店	2012-05-29	150000000	1251341		
165596	江苏文峰集团有限公司	江苏文峰集团	2012-08-02	68136906	4928030	374928030	0.7608
166522	中国物资储运总公司	中储总公司	2012-07-17		1202800	385527090	0.4589
166522	中国物资储运总公司	中储总公司	2012-08-01		74400	386581080	0.4602
16652418	上海歌石祥金投资合伙企业(有限合伙)	上海歌金	2017-09-04	305138524	8615887		
16652418	上海歌石祥金投资合伙企业(有限合伙)	歌石祥金	2017-09-01	305138524	8615887	108615887	0.1663
16670214	杭州市商贸旅游集团有限公司	杭州商旅	2017-09-08	17000000	1651400	488086416	0.6826
16680634	湖北日升科技有限公司	日升科技	2017-09-12	23.37	8240000		
16684591	申萍		2017-09-12	100000000	905938	63269785	0.0586
167062	海南黄金海岸集团有限公司	集团公司	2012-07-17	4.80	3951100	11753300	0.0268
16789680	云南九天投资控股集团有限公司	九天控股	2017-10-19	11.53	2530000		
16799096	安徽新力投资集团有限公司	新力投资	2017-09-20	14.578	1723476		
16799096	安徽新力投资集团有限公司	新力投资	2017-10-23	13.497	1852320		
16803231	日月控股有限公司	日月控股	2017-10-23	9.09	5984398		
1681675	富润控股集团有限公司	富润集团	2015-06-30	11.74	6345000	98414814	0.276
16842572	河南黄河实业集团股份有限公司	黄河实业集团	2017-10-31	100000000	14268337	327284329	0.2295
16852692	兰州兰石集团有限公司	兰石集团	2017-05-03	20	15021538		
16860087	长城影视文化企业集团有限公司	长城集团	2017-07-28	10.88	3243600	55525238	0.1699
16877865	隆鑫控股有限公司	隆鑫控股	2017-05-09	30000000	1880300		
16877865	隆鑫控股有限公司	隆鑫控股	2017-11-08	44690000	2884700		
1688754	福建丰琪投资有限公司	丰琪投资	2015-07-06	8.81	1789960	197909359	0.4407
1689858	宁波雅戈尔控股有限公司	雅戈尔控股	2015-07-08	500000000	500000	771704217	0.3466
1690121	湖南永清投资集团有限责任公司	永清集团	2015-07-07	500000000	2173600		
1690121	湖南永清投资集团有限责任公司	永清集团	2015-07-08		1198000	125251731	0.6252
16905902	西藏纳铭网络技术有限公司	西藏纳铭	2017-11-20	25500000	1154001	20067840	0.1061
16918785	西藏玉昌商务咨询有限公司	西藏玉昌	2017-10-24	57898185.80	3860026	8481974	0.022
1692492	中国海运(集团)总公司	中国海运	2015-07-09	154000000	9999901	5276623412	0.4516
1692509	中国大唐集团公司	大唐集团	2015-07-09		3907876	241171353	
1692594	中国航空工业集团公司	中航工业	2015-07-09		6442468	1562098694	0.4185
16937506	国广环球资产管理有限公司	国广资产	2017-11-29	46210141.94	4416000	295219082	0.1475
1695941	九牧王国际投资控股有限公司	九牧王投资	2015-07-01	18.52		308768140	0.5373
1697022	中国旅行社总社有限公司		2015-07-10	5610000	749254		
1697761	湖北鼎铭投资有限公司	鼎铭公司	2015-07-13	13.297	800010	1800105	
1701090	港中旅华贸国际物流股份有限公司	华贸物流	2015-07-15	2700000	319000		
1701445	帅放文		2015-07-14	33.76	399967	448276083	0.4916
1704254	三鼎控股集团有限公司	三鼎控股	2015-07-15		800000	336800000	0.5262
1704458	杨松		2015-07-15	20.191	26600		
1704458	山东胜利投资股份有限公司		2015-07-17	13090000	2010050	119221869	0.154
1707350	新疆天富集团有限责任公司	天富集团	2015-07-21		180001	336879787	0.372
1710010	安徽海螺集团有限责任公司	海螺集团	2015-07-23	12.86	4910000	4910000	0.0136
1713754	上海浦东发展(集团)有限公司	浦发集团	2015-07-28		584150	145397301	0.2098
1714679	中国标准集团工业有限公司	标准集团	2015-07-28	5090000	600000		
1715131	证券公司定向资产管理计划		2015-07-29	49997751.66	4334400	92816224	0.0849
1716427	浙江嘉化集团股份有限公司	嘉化集团	2015-07-30		560000	569804992	0.4362
1718046	深圳柯塞威基金管理有限公司	柯塞威	2015-06-26		5270691	30001991	0.088
1723784	天水华天微电子股份有限公司	华天微电子	2015-07-09	10184000	600200		
172540	山东省鲁信投资控股集团有限公司	鲁信集团	2012-05-11		3700000	534206761	0.7177
1728528	湖北洋丰股份有限公司	洋丰股份	2015-08-13	26.06	5044926		
1728528	湖北洋丰股份有限公司	洋丰股份	2015-06-23	200000000	290314990	296819616	0.4563
173730	成商集团股份有限公司	成商集团	2012-05-24	7	3200562	384116435	0.6734
1737378	华仁世纪集团有限公司		2015-08-21	15.13	1321068	281352548	0.4232
1743873	广东省广新控股集团有限公司	广新集团	2015-08-25	6.86	1000000	251599212	0.2601
1744252	深圳鹏博实业集团有限公司	鹏博集团	2015-08-24	21.57	480300		
1744405	江苏凤凰出版传媒集团有限公司	凤凰集团	2015-08-25	165890000	13055631	1848055631	0.7262
1746796	江苏鱼跃科技发展有限公司	鱼跃科技	2015-08-26		820000	175387747	0.5061
1749291	天津天物国际贸易发展有限公司	天物国际	2015-08-27	9.074	8210	141719121	0.3138
1755111	江苏鱼跃科技发展有限公司	鱼跃科技	2015-08-26	100000000	1577253		
1755111	江苏鱼跃科技发展有限公司	鱼跃科技	2015-08-27	29.58	632253		
1755111	江苏鱼跃科技发展有限公司	鱼跃科技	2015-08-31	31	125000		
1757204	北京天竺空港经济开发公司	开发公司	2015-08-26		100000	146881790	0.5829
1757204	北京天竺空港经济开发公司	开发公司	2015-09-02	9.916	246417	147128207	0.5838
1757433	上海格林兰投资企业(有限合伙)	格林兰	2015-09-02		3804200	3514599045	0.2888
1757801	北京紫光通信科技集团有限公司	北京紫光通信	2015-09-02	49.33	593700	2150000	0.0104
1758530	双良集团有限公司	双良集团	2015-07-06	21	1883100		
1765139	北京昂展置业有限公司	北京昂展	2015-09-15		500000	79122586	0.2251
1765647	中航证券-兴业-江西洪都航空工业股份有限公司定向资产管理计划	定向资产管理计划	2015-09-11	1884400	72512		
1765647	中航证券-兴业-江西洪都航空工业股份有限公司定向资产管理计划	洪都航空	2015-09-15	6084299	272000	13844512	0.0527
1767071	新华水利控股集团公司	新华控股	2015-09-15	62810700	1251151		
1768517	黄新华		2015-07-10	13.85788	1153650	64757668	0.4309
1768520	天津大通投资集团有限公司	大通集团	2015-07-10	10000000	1114300		
1768520	天津大通投资集团有限公司	大通集团	2015-09-17	9.18	1114300	109394959	0.3908
1769181	芜湖港安徽皖江物流(集团)股份有限公司	皖江物流	2015-09-21	5.5018	1500000	1474998376	0.5114
1770472	鼎立控股集团股份有限公司	鼎立控股集团	2015-09-22		794087	167432097	0.2186
1774646	中国电力投资集团公司	中电投集团	2015-09-24	1129500	70000	340390407	
1779320	邮政科学研究规划院	邮科院	2015-10-09	33080434.30	1332900	11562232	0.0718
1781830	沈阳新金杯投资有限公司	新金杯投资	2015-10-12	17180000	3718400	97983033	0.0897
1784841	安徽江淮汽车股份有限公司	江淮汽车	2015-10-14	20451200	2800000	147000000	0.2113
1802258	纪德法		2015-10-30	23.55	499951		
18031449	吉林化纤集团有限责任公司	化纤集团	2017-12-07	305000	100000		
18031449	吉林化纤集团有限责任公司	化纤集团	2017-12-06	1063757	350000	306247436	0.1554
18274602	宜春锂电私募投资基金	宜春锂电私募投资基金	2017-12-08	60000000	9009155		
18280534	吉林化纤集团有限责任公司	化纤集团	2017-12-11	3494795.18	1060000	307307436	0.1559
182868	广州汽车工业集团有限公司	广汽工业	2012-03-29		62100000	3679503529	0.5718
1831933	精功集团有限公司	精功集团	2015-12-07	10081399.70	717601	137258188	0.3016
1834439	仁和(集团)发展有限公司	仁和集团	2015-12-09	10.24	2170070		
1836691	上海仲盛虹桥企业管理有限公司	仲盛虹桥	2015-12-11		1000077	14197131	
184925	中国建设银行股份有限公司吉林省分行		2012-01-17		4050000	11928580	0.0291
1850959	河南豫光金铅集团有限责任公司	豫光集团	2015-12-23	2835733.48	277763	125770623	0.426
1852266	东风汽车有限公司	东风汽车公司	2015-12-25	50014443.75	5844516		
1859944	上海仲盛虹桥企业管理有限公司	仲盛虹桥	2016-01-05		210000	16944431	
1860611	北京韩建集团有限公司	韩建集团	2016-01-04		148600	70148600	0.4782
1862593	云南世博旅游控股集团有限公司	世博集团	2015-12-31	50000000	3888000	44649658	0.0611
1863176	中海恒实业发展有限公司	中海恒	2016-01-08	25.95	100000	248394863	0.2764
1863728	中国核能电力股份有限公司	中国核电	2016-01-08	97810000	11000000		
1863792	深圳市新力达电子集团有限公司	新力达集团	2016-01-08	28300000	3358077	192158077	0.4809
1864424	江苏恒顺集团有限公司	恒顺集团	2016-01-11		1754000	133839260	0.4441
1866258	浙江上峰控股集团有限公司	上峰控股	2016-01-12	6.94	2882944	256668015	0.3155
1866487	中国葛洲坝集团有限公司	葛洲坝集团	2016-01-09		16033200	1949448239	0.4234
1866556	中航发动机控股有限公司	发动机控股	2016-01-12		17100	596635147	0.3062
1867377	北京一轻控股有限责任公司	一轻控股	2016-01-12	24.45	3384392	136884392	0.4528
1867377	福建三安集团有限公司		2016-01-14		2117552	241024352	0.1669
1869349	青岛富和投资有限公司	青岛富和	2016-01-14	21069264.73	870000		
1869349	青岛富和投资有限公司	青岛富和	2015-07-08	20816000	400000		
1871768	上海益民食品一厂(集团)有限公司	益民集团	2016-01-15	53404300	5499190		
1871768	上海益民食品一厂(集团)有限公司	益民集团	2015-07-09	15		6499190	0.02
1872975	北京智度德普股权投资中心(有限合伙)	智度德普	2016-01-19	23.34	440000		
1872975	北京智度德普股权投资中心(有限合伙)	智度德普	2016-01-18	22.37	2590000	66030000	0.2099
18754075	中信信托有限责任公司	中信信托	2017-12-15	17.94	18907000		
18760687	太极集团有限公司	太极有限	2017-12-18	16.35	1834285		
18760908	上海览海投资有限公司	上海览海	2017-12-19	30000000	1197200	293168002	0.3373
1877285	宜华企业(集团)有限公司	宜华集团	2016-01-25		1000000	354549599	0.2391
1879714	福建三安集团有限公司	三安集团	2016-01-16	200000000	3558696	190277580	0.0746
1879814	上海格林兰投资企业(有限合伙)	格林兰	2016-01-27		1911800	3524964004	0.2897
1880110	上海地产(集团)有限公司	地产集团	2016-01-27		6500000	685314224	0.02
18810446	隆鑫控股有限公司	隆鑫控股	2017-12-21	35486611.40	5416850		
18821047	吉林省长久实业集团有限公司	长久集团	2017-12-22	1848710	77300		
18850507	中国泛海控股集团有限公司	中国泛海	2017-12-28	7.430	27677554		
18854862	山东博汇集团有限公司	博汇集团	2017-12-29	182894000	39519398	385496958	0.2884
18865483	西安东盛集团有限公司	东盛集团	2018-01-02	883500	21700	81991639	0.2323
1886767	上海格林兰投资企业(有限合伙)	格林兰	2016-01-29		817300	3527031304	0.2899
1890721	厦门国贸控股有限公司	国贸控股	2016-02-02		31700	516487847	0.3146
1890721	厦门国贸控股有限公司	国贸控股	2016-01-08	4705000	585500		
1891887	宜华企业(集团)有限公司	宜华集团	2016-02-03		2000000	361379599	0.2437
1894911	广州珠江实业集团有限公司	珠江实业集团	2016-01-28	48751330.26	7027413		
1903007	福建三安集团有限公司	三安集团	2016-02-25		4923019	195200599	0.0766
1903980	上海格林兰投资企业(有限合伙)	格林兰	2016-02-25	12.335	777300	3527808604	0.2899
1908640	重庆港务物流集团有限公司	港务物流集团	2016-02-29	48863918.83	4631102	188450180	0.4079
1911380	北京紫光通信科技集团有限公司	紫光通信	2016-03-01	42.93	460000	21635436	0.2249
19163917	吕强		2018-01-15	100000000		250811294	0.6111
19209198	吉林化纤集团有限责任公司	化纤集团	2018-01-25	24000000	8000000	315307436	0.16
19243005	浙江祥源实业有限公司	祥源实业	2018-02-02		2768100	196590397	0.3
19275754	东旭科技集团有限公司	东旭集团	2018-02-05	22101947		910975591	0.159
19280182	中核资源集团有限公司	中核资源	2018-02-06	4.6		4347300	0.0022
19284038	章锦才		2018-01-05	30000000	992473		
19284067	上海创兴资源开发股份有限公司	创兴资源	2018-02-02		1000000	8207627	0.0193
19284067	桑日百汇兴投资有限公司	桑日百汇兴	2018-02-01		4253700	7207627	0.0169
19284067	桑日百汇兴投资有限公司	桑日百汇兴	2018-02-07	36352937.15	8507400	11461327	0.0269
19284140	重庆小康控股有限公司	小康控股	2018-02-07		4759900	563478400	0.6198
19292994	福建省投资开发集团有限责任公司	投资集团	2018-02-09	4.33	10010000		
19292994	福建省投资开发集团有限责任公司	投资集团	2018-01-22	4.42	5000000		
19293047	日照港集团有限公司	日照港集团	2018-02-09		30756527	1310963846	0.4262
19293329	江苏丹化集团有限责任公司	丹化集团	2018-01-04	100000000	177354350		
19293329	江苏丹化集团有限责任公司	丹化集团	2018-02-09	43636100	8089602		
19298009	中车贵阳车辆有限公司	中车贵阳	2018-02-09		2000000	10439996	0.0247
19305667	中国航空科技工业股份有限公司	中航科工	2018-02-13	30	2430501	1059363727	0.7582
19316233	北京顺鑫控股集团有限公司	顺鑫控股	2018-02-26	18.86	4220467	217890328	0.3819
19342663	辅仁药业集团有限公司	辅仁集团	2018-03-06	50191200	2819531	279300.80940000	0.4453
19351194	中共有92名员工		2018-03-06	6.23	1684872		
19395749	董监高		2017-11-22	15.72	63750	47850	0.0001
19395749	周明强		2017-12-26	15.72	15900	47850	0.0001
20179759	西藏信托-智臻38号集合资金信托计划		2018-03-19	6.775	11955208		
20266420	山东科兴药业有限公司	科兴药业	2018-02-26	16.8	6653438		
20266420	山东科兴药业有限公司	科兴药业	2018-04-08	16.8	13250058		
20306207	东方集团投资控股有限公司	东方投控	2018-02-12	5.33	20000000		
20306207	东方集团投资控股有限公司	东方投控	2018-04-16		6099326	448236157	0.1207
20374320	李毅		2017-04-25	11418100	214711		
20374320	李毅		2017-05-17	2063300	41308		
20374320	李毅		2017-05-24	4606200	103500		
20374320	李毅		2017-05-25	4547800	101500		
20374320	李毅		2017-05-26	4623700	101465	53251650	0.5075
20445556	芸霞		2018-04-25	11.56	917773		
20525681	凯盛科技集团有限公司	凯盛集团	2018-05-03	40000000	4863275	4863275	0.2674
213056	杰强投资国际有限公司	杰强投资	2011-11-21		1901620	9650000	0.0497
218170	广州中大控股有限公司	中大控股	2013-09-25	10.8580	4597694	92326457	0.2017
218650	西子联合控股有限公司	西子联合	2009-08-07		299999	131719231	0.3501
220627	拉萨泰山祥盛实业有限公司	祥盛实业	2013-06-25		152071954	97557578	0.059
222795	中国国电集团公司	中国国电	2013-10-23		154005846	9043310520	0.5249
2370542	东方时尚投资有限公司	投资公司	2016-05-10		302920	243346670	0.5794
250293	步步高投资集团股份有限公司	步步高投资集团	2010-06-04	21.800	13133		
280792	江苏紫金电子集团有限公司	紫金电子	2015-01-12		14863000	217083742	0.1378
280792	YANGHUAIJIN	YANGHUAIJIN	2014-12-31		2500000	138127674	0.0877
292580	闽西兴杭国有资产投资经营有限公司	闽西兴杭	2014-12-19		75000000	5916353180	0.2743
294677	厦门华夏四通投资管理有限公司	华夏四通	2014-12-18	9.68	15626820	26152575	0.05
296228	中国医药工业有限公司	国药工业	2014-12-15		3356786	73866862	0.0491
308704	创华投资发展有限公司	创华投资	2014-11-26		1800000	27000000	0.0675
366389	山西国际电力集团有限公司	山西国电	2008-11-24		17396693	422348889	0.4838
376821	中国工商银行股份有限公司湖北省分行	工行省分行	2008-03-04		18748860	63165715	0.1685
392710	中国中煤能源集团有限公司	中煤集团	2009-09-22		7510114	7634177114	0.5758
393078	绿庭(香港)有限公司	绿庭香港	2009-09-23		9050000	231530848	0.3423
393655	中国工商银行股份有限公司湖北省分行	工行省分行	2009-04-16		4133058	47627558	0.1269
404788	白银磊聚鑫铜业有限公司	白银磊聚鑫	2009-09-11		2828239	15428604	0.0651
405511	武汉高科国有控股集团有限公司	武汉高科	2009-07-24		1640000	40590000	0.205
407056	中国航天科工集团公司	航天科工	2013-06-27		435700	62905567	0.1929
410243	浙江航民实业集团有限公司	航民集团	2013-06-25		937162	199837162	0.02
411503	中央汇金投资有限责任公司	汇金公司	2013-06-13		19321379	123999728833	0.3546
412306	广州药业股份有限公司	广州药业	2009-11-24		4100000	40442000	0.0499
413320	甘肃长城电工集团有限责任公司	电工集团	2009-11-12		1000000	131285000	0.461
413986	浙江九龙山国际旅游开发有限公司	九龙山国旅	2009-10-21		20000000	51485896	0.0592
415924	高要鸿图工业有限公司	高要鸿图	2010-10-29	28.082	366788		
416800	广州市银河国际投资有限公司	广州银河	2010-02-23		3000000	37816340	0.3001
417248	广州市银河国际投资有限公司	广州银河	2010-01-19		5000000	42116340	0.3343
418864	北京东方国兴科技发展有限公司	东方科技	2009-12-24		1000000	59918850	0.1639
441235	中国葛洲坝集团公司	葛洲坝集团	2014-07-21		43429914	1933415039	0.4199
474426	北京城建集团有限责任公司	城建集团	2014-07-03		21340770	559229893	0.5241
476691	宜昌兴发集团有限责任公司	宜昌兴发	2014-07-02		15698587	121991307	0.2802
4918226	云南国际信托有限公司汇通140号集合资金信托计划	信托计划	2016-05-23	19.71	1331366		
4922524	颜静刚		2016-05-25		182876590	189407734	0.329
4945467	杭州滨江投资控股有限公司	滨江控股	2016-06-13		1239000	1253403629	0.4028
4949276	厦门建发集团有限公司	建发集团	2016-06-15	49988310	3565500	1278695170	0.451
4954506	厦门建发集团有限公司	建发集团	2016-06-20	29996753.72	2534500	1281229670	0.4519
4954506	厦门建发集团有限公司	建发集团	2016-06-15	49988310	3565500	1281229670	0.4519
497625	中国南方工业集团公司	南方集团	2010-11-03		2364100	195566173	0.2846
497919	青海华鼎实惄股份有限公司	青海华鼎	2010-10-27		11842500	27742500	
498068	上海联创创业投资有限公司	上海联创	2010-10-12		111330000	72910000	0.0306
500449	山东华鲁恒升集团德州热电有限责任公司	德州热电	2011-01-24	13	50000	193220325	0.3039
506189	上海星河数码投资有限公司	星河数码	2011-07-01		2700200	12300000	0.046
50738	香港金王投资有限公司	香港金王投资	2010-09-30	18.02	1643500		
50738	香港金王投资有限公司	香港金王投资	2010-10-25	13.98	5000000		
50752	深圳市创新投资集团有限公司	创新投资集团	2010-11-01		111000	1459705	0.0496
51721	深圳市延宁发展有限公司	深圳延宁公司	2010-04-28	33.99	4000000	4640000	0.0138
529860	福建丰榕投资有限公司	丰榕投资	2006-09-21		35181220	116670119	0.3145
530721	中国华电集团公司	中国华电	2006-06-23	300000000	120000000		
530721	中国华电集团公司	中国华电	2006-09-30		43764920	2944738306	0.4891
534832	上海仪电控股(集团)公司	仪电控股	2010-05-07		34701050	139517522	0.2662
538441	信达投资有限公司	信达投资	2006-06-22		5768715	29757639	0.556
546197	宁夏西洋恒力集团有限公司	西洋恒力	2007-09-13		5037676	26862909	0.1385
546249	上海弘昌晟集团有限公司	弘昌晟	2007-09-10		2600000	49613665	0.3367
546453	武威荣华工贸有限公司	荣华工贸	2007-08-30		6159835	63260165	0.1901
546583	中国华融资产管理公司	华融公司	2007-09-10	15.57	1539059	23885774	0.1687
546606	武汉高科国有控股集团有限公司	武汉高科	2007-09-20		2248400	47221600	0.2385
546674	南京钢铁联合有限公司	南钢联合	2007-08-30		10070000	632030000	0.6752
550851	中国工商银行股份有限公司湖北省分行	工行省分行	2007-12-12		12433968	69480607	0.1853
550917	中国东方资产管理公司	东方资产公司	2008-01-08		4248770	23982406	
553357	康恩贝集团有限公司	康恩贝集团	2008-10-06		850000	154524381	0.4769
554511	中国对外经济贸易信托有限公司	外经贸信托公司	2011-08-01		15757970	134597540	0.0895
556081	安徽新集煤电(集团)有限公司	新集煤电	2011-08-18		82500000	218507127	
556992	青海天象投资实惄有限公司	青海天象	2011-08-10		11842500	4057500	
557417	江西昌九化工集团有限公司	昌九集团	2011-09-19		1000000	85550000	0.3545
558267	中央汇金投资有限责任公司	汇金公司	2011-10-10		3509673	188556861678	0.6755
559163	中国对外经济贸易信托有限公司	外经贸信托公司	2011-09-15		60177000	90178510	0.06
563396	广州市金誉实业投资集团有限公司	金誉集团	2011-11-02	8.96	1000000		
563396	广州市金誉实业投资集团有限公司	金誉集团	2011-11-03	8.96	5000000		
563605	广州市金誉实业投资集团有限公司	金誉集团	2011-07-11	9.78	3900000		
588322	香港金王投资有限公司	香港金王投资	2010-05-19	11.52	2000000		
590332	凯恩集团有限公司	凯恩集团	2010-03-23	11	4000000	41150603	0.2113
591187	香港金王投资有限公司	香港金王投资	2010-02-12	10.46	2000000	47320569	0.2205
59339	深圳市达晨财信创业投资管理有限公司	达晨财信	2010-11-03		1000000	2396762	0.047
601144	江西江中制药(集团)有限责任公司	江中集团	2013-02-27	36799000	2053250	131134850	0.4215
612553	中海恒实业发展有限公司	中海恒	2014-04-29	17.476	600000	247313763	0.2752
618874	普林电子有限公司		2009-02-10	5.67		27030130	0.1099
62780	辽宁省大连海洋渔业集团公司	辽渔集团	2013-09-27	7.59	481367	545	0.3515
62780	辽宁省大连海洋渔业集团公司	辽渔集团	2014-05-15	8.66	3000		
67357	陕西煤业化工集团有限责任公司	陕煤化集团	2014-05-13		1550000	6336916955	0.6337
69099	报喜鸟集团有限公司	喜鸟集团	2010-09-10	23.17	2706547	115473453	0.3931
733539	贝因美集团有限公司	贝因美集团	2012-04-27	21.11	200000	5734834	0.0135
733539	贝因美集团有限公司	贝因美集团	2012-06-28	21.16	2521837		
733539	贝因美集团有限公司	贝因美集团	2012-12-11	18.22	3012997		
830693	万泽集团有限公司	万泽集团	2007-11-07		12750000	47647929	0.1869
857391	河北省建设投资公司	河北建投	2006-01-27	3.40	25252795		
931486	三花控股集团有限公司	三花控股集团	2014-03-04	10.90	22130000	300922304	0.506
966620	平安大华基金管理有限公司	平安大华	2014-02-20		7500000	32500000	0.0453
966620	平安大华基金管理有限公司	平安大华	2014-02-17		3500000	36500000	0.0508
9883057	中国黄金集团公司	黄金集团	2016-07-14	2705700	285400		
9883057	中国黄金集团公司	黄金集团	2015-07-15		285400	1472174085	0.5002
9895305	新疆天富集团有限责任公司	天富集团	2016-07-20		180001	336879787	0.372
100417	华润深国投·泽熙6期单一资金信托计划	华润深国投·泽熙	2015-03-23		15444089	100000	0.0003
1032304	民生超市有限公司	民生超市	2014-01-13		10000000	129149109	0.0794
1060363	新湖中宝股份有限公司	新湖中宝	2013-12-11		46000000	80974901	0.0448
1079366	中兆投资管理有限公司	中兆公司	2009-08-25		33816918		
1083162	南车株洲电力机车研究所有限公司	南车株洲所	2013-12-23		9843997		
1087003	康美实业有限公司	康美实业	2012-12-17		1000000		
1087003	康美实业有限公司	康美实业	2013-12-17		2211600	668874274	0.3042
1094651	CRFFertilizerInvestmentLtd.	CRF	2013-11-18		9274675	31673500	0.0452
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2012-11-16		2000000		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2012-11-17		2000000		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2012-11-20		200000		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2012-11-28		400000		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2013-06-19		800000		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2013-10-30		854340		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2013-10-31		683300		
1096079	安徽亚夏实业股份有限公司	安徽亚夏	2013-11-06		60000	96130200	0.5462
1104398	永泰控股集团有限公司	永泰控股集团	2013-09-25		722654674		
1104570	淮北矿业(集团)有限责任公司	淮矿集团	2012-09-11		400059		
1104570	淮北矿业(集团)有限责任公司	淮矿集团	2013-09-11		493819		
1104570	淮北矿业(集团)有限责任公司	淮矿集团	2012-09-12		93760		
1115072	山东聊城鲁西化工集团有限责任公司	鲁化集团	2012-10-16		980000		
1115072	山东聊城鲁西化工集团有限责任公司	鲁化集团	2012-10-17		16560230		
1123887	吉林石岘纸业有限责任公司	石纸有限	2009-11-10		1800000		
1123887	吉林石岘纸业有限责任公司	石纸有限	2009-11-16		1600000		
1135148	安徽叉车集团有限责任公司	叉车集团	2013-07-08		3676405		
1135750	上海天纪投资有限公司	上海天纪	2013-05-17		2000000		
1135750	上海天纪投资有限公司	上海天纪	2013-05-13		1549986	3549986	0.0227
1136217	北京汽车集团有限公司	北汽集团	2013-07-05		13260864	938446836	0.334
1175314	四川爱众投资控股集团有限公司	爱众集团	2011-12-22		10000000		
1175314	四川爱众投资控股集团有限公司	爱众集团	2011-12-30		8731600		
1175942	冀东发展集团有限责任公司	冀东发展	2012-08-28		13318640		
1175942	冀东发展集团有限责任公司	冀东发展	2012-07-11		14016940		
12025230	廊坊市投资控股集团有限公司	廊坊控股	2016-07-22	4171249	300000	58173700	0.153
1203611	陕西省分行		2009-05-18		80000	3098583	0.0496
1212973	山东京博控股发展有限公司		2009-05-08		3732594	7000360	
1219469	唐山三友碱业(集团)有限公司	三友集团	2011-10-18		461537		
1219469	唐山三友碱业(集团)有限公司	三友集团	2012-10-18		9159487		
1224586	青海中金创业投资有限公司	青海中金	2012-05-25		8527207		
1241232	中国工商银行股份有限公司陕西省分行	工行陕西省分行	2009-06-04		430762		
1243797	天津市医药集团有限公司	医药集团	2008-11-03		1183428		
1243797	天津市医药集团有限公司	医药集团	2008-11-21		1450600		
1247767	航天科技财务有限责任公司	财务公司	2013-03-01		10201817	544708468	0.4357
1262201	中国贵州航空工业(集团)有限责任公司	贵航集团	2013-01-14		3930000	133656674	0.4628
1269538	洪水业江西洪城水业股份有限公司	洪城水业	2012-07-30		3300029		
1269538	南昌水业集团有限责任公司	水业集团	2011-12-13		200000		
1272725	吉林石岘纸业有限责任公司	石纸有限	2010-10-29		2000000		
1272725	吉林石岘纸业有限责任公司	石纸有限	2010-11-02		1500000	50461900	0.1229
1279297	中央汇金投资有限责任公司	汇金公司	2010-10-08		5126029	171412138186	0.6753
1295547	上海旭森世纪投资有限公司	上海旭森	2012-10-25		1200000	9800000	0.049
1304498	广州发展集团有限公司	发展集团	2012-06-28		22283597		
1319595	中国机械进出口(集团)有限公司	中机公司	2011-04-06		4278400	12883385	0.0426
1320365	厦门建发集团有限公司	建发集团	2011-05-06		3464524		
1320365	厦门建发集团有限公司	建发集团	2010-07-15		1037852143		
1327560	山东黑豹集团有限公司	黑豹集团	2010-09-30		13650234	19338257	0.0708
1330245	四川长虹电子集团有限公司	长虹集团	2011-07-04		1020000	1070564850	0.2319
133086	重庆东银实业(集团)有限公司	东银集团	2009-02-18		1400000	136748000	0.3419
1338037	重庆东银实业(集团)有限公司	东银集团	2012-03-16		2181769	266512778	0.3702
133916	青海天象投资实业有限公司	青海天象	2009-02-16		10135000		
1342910	上海昊太投资有限公司	昊太投资	2008-02-29		626371		
1377378	上海昊太投资有限公司	昊太投资	2008-03-26		2566040		
1423684	新疆广汇实业投资(集团)有限责任公司	广汇集团	2011-10-12		5760142		
1433803	新疆广汇实业投资(集团)有限责任公司	广汇集团	2011-10-12		4294219		
1434861	哈尔滨曼哈顿多元集团有限公司	曼哈顿集团	2008-02-18		5038151		
1435212	中国物资储运总公司	中储总公司	2011-10-11		2185700	384324290	0.4575
143623	上海复星高科技(集团)有限公司	复星集团	2013-02-21		5518785		
